Row ID,Table Code,Table Name,Variable Code,Variable,Value,Variable Unit,Date
19000_2000Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,03/31/2000
19000_2000Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,06/30/2000
19000_2000Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,09/30/2000
19000_2000Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,12/31/2000
19000_2001Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,03/31/2001
19000_2001Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,06/30/2001
19000_2001Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,09/30/2001
19000_2001Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,12/31/2001
19000_2002Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,03/31/2002
19000_2002Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,06/30/2002
19000_2002Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,09/30/2002
19000_2002Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,12/31/2002
19000_2003Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,03/31/2003
19000_2003Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,06/30/2003
19000_2008Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,09/30/2008
19000_2008Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,12/31/2008
19000_2009Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,03/31/2009
19000_2009Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,06/30/2009
19000_2009Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,09/30/2009
19000_2009Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,0,Dollars,12/31/2009
19000_2010Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,37414,Dollars,03/31/2010
19000_2010Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,38093,Dollars,06/30/2010
19000_2010Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,38459,Dollars,09/30/2010
19000_2013Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,43194,Dollars,09/30/2013
19000_2013Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,42845,Dollars,12/31/2013
19000_2014Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,43232,Dollars,03/31/2014
19000_2014Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,44255,Dollars,06/30/2014
19000_2014Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,44352,Dollars,09/30/2014
19000_2014Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,44652,Dollars,12/31/2014
19000_2015Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,45189,Dollars,03/31/2015
19000_2015Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,45213,Dollars,06/30/2015
19000_2015Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,45632,Dollars,09/30/2015
19000_2016Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,45517,Dollars,06/30/2016
19000_2018Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,48454,Dollars,06/30/2018
19000_2018Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,48804,Dollars,09/30/2018
19000_2018Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,49816,Dollars,12/31/2018
19000_2019Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,49298,Dollars,03/31/2019
19000_2019Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,49129,Dollars,06/30/2019
19000_2019Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,50031,Dollars,09/30/2019
19000_2019Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,50238,Dollars,12/31/2019
19000_2020Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,50072,Dollars,03/31/2020
19000_2020Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,54981,Dollars,06/30/2020
19000_2020Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,52333,Dollars,09/30/2020
19000_2020Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,53060,Dollars,12/31/2020
19000_2021Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,60425,Dollars,03/31/2021
19000_2021Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,57884,Dollars,06/30/2021
19000_2021Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,57479,Dollars,09/30/2021
19000_2021Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,57112,Dollars,12/31/2021
19000_2022Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,59942,Dollars,03/31/2022
19000_2022Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,61034,Dollars,06/30/2022
19000_2022Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,62515,Dollars,09/30/2022
19000_2022Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,62768,Dollars,12/31/2022
19000_2023Q1_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,62417,Dollars,03/31/2023
19000_2023Q2_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,62421,Dollars,06/30/2023
19000_2023Q3_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,63021,Dollars,09/30/2023
19000_2023Q4_SQINC4-30_quarter,SQINC4,Personal Income by Major Component,SQINC4-30,Per capita personal income,63219,Dollars,12/31/2023
19000_1997Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,50212,Millions of dollars,03/31/1997
19000_1997Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,50235,Millions of dollars,06/30/1997
19000_1997Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,51016,Millions of dollars,09/30/1997
19000_1997Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,52402,Millions of dollars,12/31/1997
19000_1998Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,52185,Millions of dollars,03/31/1998
19000_1998Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,52476,Millions of dollars,06/30/1998
19000_1998Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,54174,Millions of dollars,09/30/1998
19000_1998Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,54918,Millions of dollars,12/31/1998
19000_1999Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,54476,Millions of dollars,03/31/1999
19000_1999Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,55086,Millions of dollars,06/30/1999
19000_1999Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,55848,Millions of dollars,09/30/1999
19000_1999Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,57065,Millions of dollars,12/31/1999
19000_2000Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,58345,Millions of dollars,03/31/2000
19000_2000Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,59199,Millions of dollars,06/30/2000
19000_2000Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,59746,Millions of dollars,09/30/2000
19000_2000Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,59587,Millions of dollars,12/31/2000
19000_2001Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,60126,Millions of dollars,03/31/2001
19000_2001Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,60538,Millions of dollars,06/30/2001
19000_2001Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,61033,Millions of dollars,09/30/2001
19000_2001Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,60616,Millions of dollars,12/31/2001
19000_2002Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,61119,Millions of dollars,03/31/2002
19000_2002Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,61564,Millions of dollars,06/30/2002
19000_2002Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,62241,Millions of dollars,09/30/2002
19000_2002Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,62699,Millions of dollars,12/31/2002
19000_2003Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,62670,Millions of dollars,03/31/2003
19000_2003Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,63606,Millions of dollars,06/30/2003
19000_2003Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,64668,Millions of dollars,09/30/2003
19000_2003Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,65754,Millions of dollars,12/31/2003
19000_2004Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,69405,Millions of dollars,03/31/2004
19000_2004Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,70305,Millions of dollars,06/30/2004
19000_2004Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,70896,Millions of dollars,09/30/2004
19000_2004Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,72140,Millions of dollars,12/31/2004
19000_2005Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,71622,Millions of dollars,03/31/2005
19000_2005Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,72665,Millions of dollars,06/30/2005
19000_2005Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,73849,Millions of dollars,09/30/2005
19000_2005Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,73866,Millions of dollars,12/31/2005
19000_2006Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,75879,Millions of dollars,03/31/2006
19000_2006Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,76367,Millions of dollars,06/30/2006
19000_2006Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,76313,Millions of dollars,09/30/2006
19000_2003Q1_SQINC1-3_quarter,SQINC1,Personal Income,SQINC1-3,Per capita personal income,0,Dollars,03/31/2003
19000_2003Q2_SQINC1-3_quarter,SQINC1,Personal Income,SQINC1-3,Per capita personal income,0,Dollars,06/30/2003
19000_2006Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,77492,Millions of dollars,12/31/2006
19000_2007Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,80354,Millions of dollars,03/31/2007
19000_2007Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,80621,Millions of dollars,06/30/2007
19000_2007Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,80425,Millions of dollars,09/30/2007
19000_2007Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,82144,Millions of dollars,12/31/2007
19000_2008Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,84700,Millions of dollars,03/31/2008
19000_2008Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,84710,Millions of dollars,06/30/2008
19000_2008Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,84323,Millions of dollars,09/30/2008
19000_2008Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,84171,Millions of dollars,12/31/2008
19000_2009Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,80109,Millions of dollars,03/31/2009
19000_2009Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,80408,Millions of dollars,06/30/2009
19000_2009Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,81090,Millions of dollars,09/30/2009
19000_2009Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,82693,Millions of dollars,12/31/2009
19000_2010Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,81937,Millions of dollars,03/31/2010
19000_2010Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,83744,Millions of dollars,06/30/2010
19000_2010Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,84418,Millions of dollars,09/30/2010
19000_2010Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,85021,Millions of dollars,12/31/2010
19000_2011Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,88361,Millions of dollars,03/31/2011
19000_2011Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,88426,Millions of dollars,06/30/2011
19000_2011Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,90227,Millions of dollars,09/30/2011
19000_2011Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,90447,Millions of dollars,12/31/2011
19000_2012Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,92508,Millions of dollars,03/31/2012
19000_2012Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,93703,Millions of dollars,06/30/2012
19000_2012Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,92879,Millions of dollars,09/30/2012
19000_2013Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,97029,Millions of dollars,12/31/2013
19000_2014Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,97838,Millions of dollars,03/31/2014
19000_2014Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,100189,Millions of dollars,06/30/2014
19000_2014Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,100149,Millions of dollars,09/30/2014
19000_2014Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,100755,Millions of dollars,12/31/2014
19000_2015Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,101697,Millions of dollars,03/31/2015
19000_2015Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,101503,Millions of dollars,06/30/2015
19000_2015Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,102786,Millions of dollars,09/30/2015
19000_2015Q4_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,103136,Millions of dollars,12/31/2015
19000_2016Q1_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,101933,Millions of dollars,03/31/2016
19000_2016Q2_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,101476,Millions of dollars,06/30/2016
19000_2016Q3_SQINC4-35_quarter,SQINC4,Personal Income by Major Component,SQINC4-35,Earnings by place of work,102721,Millions of dollars,09/30/2016
